Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
10917001249,"Mar 8, 2024, 2:50:04 PM",Afternoon Trail Run,Run,"",2975,6.72,180.0,33,,,,activities/11673391383.fit.gz,,,2975.0,2639.0,6728.0,4.0,2.549,85.0,96.0,194.4,219.2,40.0,-0.2,,,88.0,85.0,,143.0,,191.0,484.0,,18.0,33.0,,,,,,,,,186.0,2831.0,0.0,,0.0,,1.0,7058.0,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.262,6124.0,,,,7528.0,,,,,,,,,,,,,,,,,""
10910598651,"Mar 7, 2024, 3:05:49 PM",Afternoon Trail Run,Run,10 x 4Min @ 15.7 km/h   3'48 min/km Avg 177 (Max 199) bpm / 1Min 30s Avg 162 bpm;,5045,16.08,206.0,175,,,,activities/11666752878.fit.gz,,,5045.0,4894.0,16083.0,5.8,3.286,260.0,259.0,213.6,374.6,40.0,0.0,,,183.0,90.0,,167.0,,248.0,1167.0,,16.0,175.0,,,,,,,,,259.0,5046.0,0.0,,0.0,,1.0,17022.9,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,3.188,15259.0,,,,14634.0,,,,,,,,,,,,,,,,,""
10896639973,"Mar 5, 2024, 3:46:26 PM",Afternoon Trail Run,Run,"",4794,14.40,207.0,141,,,,activities/11651864242.fit.gz,,,4794.0,4162.0,14399.0,6.2,3.46,107.0,116.0,192.2,219.6,33.3,-0.1,,,110.0,88.0,,165.0,,256.0,1003.0,,17.0,141.0,,,,,,,,,247.0,4795.0,0.0,,0.0,,1.0,14772.0,,,,,,,,,,,,,,,,15000671.0,,,,,,,,,,0.0,3.004,13866.0,,,,12246.0,,,,,,,,,,,,,,,,,""
10882584374,"Mar 3, 2024, 10:10:34 AM",Lunch Trail Run,Run,"Φοβερή διαδρομή!! πράσινα 
 διαμάντια στην Αθήνα..
-Υγρασία θανάτου -",13915,21.22,197.0,88,,,Salomon Pulsar trail GREy,activities/11631746767.fit.gz,,,13915.0,11614.0,21227.0,4.2,1.828,1362.0,1356.0,101.6,787.2,50.0,0.0,,,111.0,75.0,,134.0,,153.0,1856.0,,24.0,88.0,,,,,,,,,149.0,13916.0,0.0,,0.0,,1.0,30767.4,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,1.525,14134.0,,,,29610.0,,,,,,,,,,,,,,,,,media/6b456ecd-9b27-43f2-b38e-33818ef59856.jpg|media/49dec1f5-b6e9-4221-8c30-6435c88aad69.jpg|media/815f44b7-2503-403f-8514-170c9bebeae1.jpg
10875687857,"Mar 2, 2024, 12:58:33 PM",Afternoon Trail Run,Run,"",12818,29.40,196.0,250,,,,activities/11624480794.fit.gz,,,12818.0,12716.0,29404.0,4.6,2.312,1612.0,1616.0,120.4,450.0,49.1,0.0,,,130.0,83.0,,153.0,,197.0,2439.0,,20.0,250.0,,,,,,,,,200.0,12820.0,0.0,,0.0,,1.0,39671.1,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,2.294,15170.5,,,,34626.0,,,,,,,,,,,,,,,,,""
10869172680,"Mar 1, 2024, 5:37:41 PM",Evening Trail Run,Run,"",2361,5.45,172.0,25,,,,activities/11617764745.fit.gz,,,2361.0,2320.0,5449.0,3.4,2.349,88.0,89.0,196.4,215.2,20.0,0.0,,,94.0,84.0,,137.0,,167.0,419.0,,15.0,25.0,,,,,,,,,168.0,2362.0,0.0,,0.0,,1.0,5758.6,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.308,4753.0,,,,6498.0,,,,,,,,,,,,,,,,,""
10862431966,"Feb 29, 2024, 4:05:57 PM",Evening Trail Run,Run,"",3679,14.98,198.0,165,,,,activities/11610827944.fit.gz,,,3679.0,3679.0,14987.0,5.2,4.074,3.0,7.0,250.0,257.2,13.7,0.0,,,95.0,91.0,,172.0,,288.0,1002.0,,18.0,165.0,,,,,,,,,288.0,3680.0,0.0,,0.0,,1.0,15206.6,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,4.074,112.0,,,,11184.0,,,,,,,,,,,,,,,,,""
10855414089,"Feb 28, 2024, 2:59:47 PM",- 57 -,Run,"",4478,13.96,210.0,125,,,Salomon Pulsar trail GREy,activities/11603608640.fit.gz,,,4478.0,4453.0,13962.0,6.4,3.135,343.0,352.0,141.0,450.0,27.5,-0.1,,,113.0,91.0,,160.0,,246.0,986.0,,19.0,125.0,,,,,,,,,255.0,4479.0,0.0,,0.0,,1.0,15123.4,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,3.118,10526.0,,,,12956.0,,,,,,,,,,,,,,,,,""
10848957017,"Feb 27, 2024, 4:44:07 PM",Evening Trail Run,Run,"",4007,11.00,192.0,107,,,,activities/11596967066.fit.gz,,,4007.0,3895.0,11002.0,4.6,2.825,141.0,167.0,194.4,240.4,24.4,-0.2,,,92.0,87.0,,158.0,,202.0,853.0,,19.0,107.0,,,,,,,,,201.0,4008.0,0.0,,0.0,,1.0,11445.6,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.746,10379.0,,,,11728.0,,,,,,,,,,,,,,,,,""
10842100148,"Feb 26, 2024, 5:54:08 PM",Evening Weight Training,Weight Training,"",783,0,86.0,0,,,,activities/11589923794.fit.gz,,,783.0,783.0,0.0,0.0,0.0,0.0,0.0,231.6,231.6,0.0,0.0,,,,,,66.0,,,32.0,,27.0,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10842100146,"Feb 26, 2024, 5:13:33 PM",Evening Ride,Ride,"",2425,0,93.0,3,,,CYCL⚙️PATH  ,activities/11589923626.fit.gz,,16.0,2425.0,2425.0,0.0,0.0,0.0,0.0,3.4,231.4,235.4,0.0,0.0,,,,,,79.0,,,171.0,,27.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10834201019,"Feb 25, 2024, 11:19:29 AM",Afternoon Trail Run,Run,"",7633,18.68,192.0,87,,"",Brooks Catamount 2 Navy - g,activities/11581743592.fit.gz,,,7633.0,6521.0,18682.0,6.8,2.865,832.0,823.0,272.8,995.8,49.6,0.0,,,104.0,82.0,,146.0,,231.0,1308.0,,22.0,87.0,,,,,,,,,235.0,7634.0,0.0,,0.0,,1.0,22793.5,,,,,,,,,,,,,,,,16533458.0,,,,,,,,,,0.0,2.448,6172.0,,,,17350.0,,,,,,,,,,,,,,,,,media/5ebc91d1-f17c-4b3d-9744-27c73c531f9f.jpg
10826547570,"Feb 24, 2024, 9:57:31 AM",Lunch Trail Run,Run,"",9222,22.94,193.0,216,,,Salomon Pulsar trail GREy,activities/11573740644.fit.gz,,,9222.0,8730.0,22947.0,5.2,2.629,1055.0,1041.0,488.0,1288.8,48.9,0.1,,,117.0,84.0,,157.0,,212.0,1882.0,,19.0,216.0,,,,,,,,,214.0,9223.0,0.0,,0.0,,1.0,28995.7,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,2.488,21275.0,,,,24688.0,,,,,,,,,,,,,,,,,""
10821026801,"Feb 23, 2024, 2:51:47 PM",Afternoon Trail Run,Run,"",4971,12.59,180.0,85,,,Salomon Pulsar trail GREy,activities/11568054646.fit.gz,,,4971.0,4866.0,12597.0,4.1,2.589,295.4,289.0,195.0,451.2,28.6,0.0,,,92.0,84.0,,148.0,,189.0,984.0,,18.0,85.0,,,,,,,,,188.0,4972.0,0.0,,0.0,,1.0,13304.1,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,2.534,11206.0,,,,13804.0,,,,,,,,,,,,,,,,,""
10815322503,"Feb 22, 2024, 4:29:17 PM",Evening Trail Run,Run,"",4940,17.13,184.0,136,,,,activities/11562178356.fit.gz,,,4940.0,4896.0,17136.0,7.0,3.5,287.0,291.0,193.0,219.0,30.0,0.0,,,102.0,92.0,,160.0,,255.0,1070.0,,18.0,136.0,,,,,,,,,258.0,4941.0,0.0,,0.0,,1.0,18023.8,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,3.469,16505.0,,,,15236.0,,,,,,,,,,,,,,,,,""
10808711432,"Feb 21, 2024, 4:19:59 PM",Evening Ride,Ride,"",4005,0,169.0,24,,,CYCL⚙️PATH  ,activities/11555398413.fit.gz,,16.0,4005.0,4005.0,0.0,0.0,0.0,3.0,6.0,208.8,216.2,0.0,0.0,,,,,,118.0,,,557.0,,27.0,24.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10801283801,"Feb 20, 2024, 3:02:03 PM",Afternoon Trail Run,Run,"",5097,16.04,210.0,150,,,Brooks Catamount 2 Navy - g,activities/11547773657.fit.gz,,,5097.0,4765.0,16042.0,6.0,3.367,42.0,51.0,206.6,215.0,26.7,0.0,,,106.0,89.0,,163.0,,249.0,1120.0,,16.0,150.0,,,,,,,,,258.0,5098.0,0.0,,0.0,,1.0,16351.1,,,,,,,,,,,,,,,,16533458.0,,,,,,,,,,0.0,3.147,15447.0,,,,13990.0,,,,,,,,,,,,,,,,,""
10788510752,"Feb 18, 2024, 1:04:10 PM",Afternoon Stand Up Paddling,Stand Up Paddling,"",3434,3.02,,,,,,activities/10788510752.fit,,,3434.0,2698.0,3020.5,2.074,1.12,13.2,14.0,-1.2,7.2,23.3,0.0,,,,,,,,,,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.88,0.0,,,,,,,,,,,,,,,,,,,,,media/76ad8e53-ff1f-43a2-ae25-0ea5e2920ef1.jpg
10787293296,"Feb 18, 2024, 9:39:45 AM",Lunch Trail Run,Run,"",8650,11.25,193.0,56,,,Salomon Pulsar trail GREy,activities/11533339494.fit.gz,,,8650.0,5806.0,11251.0,4.2,1.938,702.0,691.0,547.0,1042.4,48.9,0.1,,,110.0,74.0,,137.0,,157.0,1100.0,,19.0,56.0,,,,,,,,,146.0,8651.0,0.0,,0.0,,1.0,15700.4,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,1.301,3915.0,,,,14322.0,,,,,,,,,,,,,,,,,media/c805c25e-93b3-40a1-8ce5-2a78623013fd.jpg|media/ba333e12-4e4d-46ab-90d1-30ef33b73319.jpg
10780589048,"Feb 17, 2024, 12:17:06 PM",Afternoon Trail Run,Run,"",9569,30.02,189.0,234,,,Salomon Pulsar trail GREy,activities/11526342805.fit.gz,,,9569.0,9469.0,30028.0,4.8,3.171,748.0,751.0,203.8,374.6,40.0,0.0,,,99.0,89.0,,157.0,,237.0,1985.0,,18.0,234.0,,,,,,,,,237.0,9569.0,0.0,,0.0,,1.0,32827.3,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,3.138,26718.0,,,,28044.0,,,,,,,,,,,,,,,,,""
10922070716,"Feb 16, 2024, 5:38:39 PM",Evening Trail Run,Run,,4653,1.39,93.0,0,,,,activities/11678656570.fit.gz,,,4653.0,719.0,1393.0,5.6,1.937,0.0,3.0,214.4,228.6,20.0,-0.7,,,78.0,35.0,,70.0,,80.0,222.0,,30.0,0.0,,,,,,,,,67.0,4652.0,,,0.0,,1.0,1388.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.299,0.0,,,,188.0,,,,,,,,,,,,,,,,,""
10774081673,"Feb 16, 2024, 2:53:18 PM",Afternoon Trail Run,Run,"",5942,18.97,185.0,118,,,Salomon Pulsar trail GREy,activities/11519640899.fit.gz,,,5942.0,5895.0,18971.0,5.4,3.218,339.0,336.0,206.2,372.6,49.1,0.0,,,118.0,89.0,,155.0,,250.0,1189.0,,15.0,118.0,,,,,,,,,256.0,5944.0,0.0,,0.0,,1.0,21118.0,,,,,,,,,,,,,,,,16542609.0,,,,,,,,,,0.0,3.193,17000.0,,,,16884.0,,,,,,,,,,,,,,,,,""
10767803968,"Feb 15, 2024, 4:09:30 PM",Evening Ride,Ride,"",3223,0,164.0,14,,,CYCL⚙️PATH  ,activities/11513182780.fit.gz,,16.0,3223.0,3223.0,0.0,0.0,0.0,0.0,0.0,209.6,214.8,0.0,0.0,,,,,,111.0,,,414.0,,25.0,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10761180535,"Feb 14, 2024, 2:56:20 PM",Afternoon Trail Run,Run,"",4958,10.38,199.0,115,,,,activities/11506376120.fit.gz,,,4958.0,4871.0,10384.0,4.7,2.132,1004.0,964.0,192.4,452.0,49.1,0.4,,,116.0,86.0,,158.0,,200.0,1044.0,,15.0,115.0,,,,,,,,,211.0,4958.0,0.0,,0.0,,1.0,17737.5,,,,,,,,,,,,,,,,15000735.0,,,,,,,,,,0.0,2.094,1050.0,,,,14002.0,,,,,,,,,,,,,,,,,""
10754341602,"Feb 13, 2024, 2:45:02 PM",Afternoon Trail Run,Run,"",4618,15.95,210.0,171,,,,activities/11499331693.fit.gz,,,4618.0,4594.0,15953.0,6.6,3.473,344.0,346.0,177.4,456.2,48.6,0.0,,,148.0,91.0,,170.0,,259.0,1106.0,,17.0,171.0,,,,,,,,,271.0,4619.0,0.0,,0.0,,1.0,17096.7,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,3.455,13875.0,,,,13956.0,,,,,,,,,,,,,,,,,""
10738885064,"Feb 11, 2024, 7:36:44 AM",Morning Trail Run,Run,"",7535,21.25,202.0,245,,,,activities/11483407314.fit.gz,,,7535.0,7254.0,21257.0,4.4,2.93,498.0,463.0,211.2,373.0,42.2,0.2,,,97.0,86.0,,165.0,,217.0,1733.0,,19.0,245.0,,,,,,,,,215.0,7536.0,0.0,,0.0,,1.0,23077.6,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.821,13742.5,,,,21484.0,,,,,,,,,,,,,,,,,""
10734528443,"Feb 10, 2024, 10:41:39 AM",Lunch Trail Run,Run,"",6165,8.44,184.0,46,,,,activities/11478885433.fit.gz,,,6165.0,5444.0,8441.0,3.4,1.551,1070.0,1048.0,488.0,1051.6,49.2,0.3,,,122.0,73.0,,132.0,,153.0,892.0,,22.0,46.0,,,,,,,,,171.0,6166.0,0.0,,0.0,,1.0,17101.8,,,,,,,,,,,,,,,,15000735.0,,,,,,,,,,0.0,1.369,8441.0,,,,13804.0,,,,,,,,,,,,,,,,,""
10728248008,"Feb 9, 2024, 2:49:13 PM",Afternoon Trail Run,Run,"",6566,18.81,200.0,219,,,,activities/11472414778.fit.gz,,,6566.0,6328.0,18811.0,5.2,2.973,470.0,474.0,210.8,448.2,48.9,0.0,,,119.0,90.0,,167.0,,232.0,1483.0,,17.0,219.0,,,,,,,,,248.0,6567.0,0.0,,0.0,,1.0,21932.2,,,,,,,,,,,,,,,,15000671.0,,,,,,,,,,0.0,2.865,14196.0,,,,19158.0,,,,,,,,,,,,,,,,,""
10722760825,"Feb 8, 2024, 4:54:25 PM",Evening Ride,Ride,"",4038,0,117.0,9,,,CYCL⚙️PATH  ,activities/11466768156.fit.gz,,16.0,4038.0,4038.0,0.0,0.0,0.0,3.0,3.0,224.8,229.6,0.0,0.0,,,,,,98.0,,,388.0,,28.0,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10715541037,"Feb 7, 2024, 2:48:29 PM",Afternoon Trail Run,Run,"",5354,12.49,182.0,77,,,,activities/11459361224.fit.gz,,,5354.0,5082.0,12492.0,4.0,2.458,272.0,270.0,209.6,373.6,45.0,0.0,,,113.0,83.0,,146.0,,180.0,987.0,,18.0,77.0,,,,,,,,,179.0,5355.0,0.0,,0.0,,1.0,13497.1,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.333,11489.0,,,,14166.0,,,,,,,,,,,,,,,,,""
10922067701,"Feb 7, 2024, 10:20:34 AM",Lunch Trail Run,Run,,46,0.00,72.0,0,,,,activities/11678653651.fit.gz,,,46.0,1.0,8.0,0.6,8.0,0.0,0.0,173.6,174.6,4.0,-7.5,,,,45.0,,53.0,,0.0,1.0,,32.0,0.0,,,,,,,,,9.0,47.0,,,0.0,,1.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.174,0.0,,,,6.0,,,,,,,,,,,,,,,,,""
10708504005,"Feb 6, 2024, 2:16:27 PM",Afternoon Trail Run,Run,"",7040,20.18,210.0,181,,,,activities/11452147407.fit.gz,,,7040.0,6636.0,20183.0,6.4,3.041,307.0,304.0,197.8,342.4,49.1,0.1,,,112.0,89.0,,161.0,,233.0,1503.0,,18.0,181.0,,,,,,,,,247.0,7041.0,0.0,,0.0,,1.0,22105.1,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,2.867,18623.5,,,,19474.0,,,,,,,,,,,,,,,,,""
10702171153,"Feb 5, 2024, 3:30:52 PM",Afternoon Trail Run,Run,"",3413,7.67,184.0,36,,,,activities/11445645663.fit.gz,,,3413.0,3299.0,7674.0,6.4,2.326,236.0,235.0,182.2,361.6,42.5,0.0,,,96.0,81.0,,140.0,,175.0,613.0,,19.0,36.0,,,,,,,,,177.0,3414.0,0.0,,0.0,,1.0,8666.3,,,,,,,,,,,,,,,,15000735.0,,,,,,,,,,0.0,2.248,4661.0,,,,8978.0,,,,,,,,,,,,,,,,,""
10694143551,"Feb 4, 2024, 8:28:14 AM",Morning Trail Run,Run,"",7995,21.25,193.0,218,,,,activities/11437283087.fit.gz,,,7995.0,7857.0,21252.0,4.0,2.705,426.0,424.0,247.0,373.4,26.0,0.0,,,91.0,85.0,,161.0,,196.0,1699.0,,21.0,218.0,,,,,,,,,195.0,7996.0,0.0,,0.0,,1.0,22335.9,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,2.658,15062.0,,,,23174.0,,,,,,,,,,,,,,,,,""
10689009413,"Feb 3, 2024, 1:18:02 PM",Afternoon Trail Run,Run,"",11763,27.33,196.0,234,,,,activities/11431827532.fit.gz,,,11763.0,11427.0,27332.0,4.8,2.392,1502.0,1490.0,192.8,432.0,49.1,0.0,,,130.0,83.0,,152.0,,196.0,1683.0,,16.0,234.0,,,,,,,,,201.0,11764.0,0.0,,0.0,,1.0,36617.2,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.324,17077.0,,,,31938.0,,,,,,,,,,,,,,,,,""
10682730448,"Feb 2, 2024, 2:46:48 PM",Afternoon Trail Run,Run,"",6005,17.37,200.0,223,,,,activities/11425347369.fit.gz,,,6005.0,5882.0,17375.0,5.4,2.954,455.0,442.0,199.8,451.0,48.6,0.1,,,181.0,88.0,,169.0,,230.0,1154.0,,14.0,223.0,,,,,,,,,248.0,6006.0,0.0,,0.0,,1.0,20543.0,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,2.893,12906.0,,,,17372.0,,,,,,,,,,,,,,,,,""
10668433604,"Jan 31, 2024, 3:09:49 PM",Afternoon Trail Run,Run,"",4436,15.31,201.0,147,,,,activities/11410696124.fit.gz,,,4436.0,4433.0,15312.0,6.6,3.454,506.0,487.0,189.2,448.2,44.0,0.1,,,103.0,91.0,,164.0,,260.0,816.0,,12.0,147.0,,,,,,,,,263.0,4437.0,0.0,,0.0,,1.0,17329.9,,,,,,,,,,,,,,,,15000735.0,,,,,,,,,,0.0,3.452,13475.0,,,,13786.0,,,,,,,,,,,,,,,,,""
10661469598,"Jan 30, 2024, 3:35:49 PM",Afternoon Ride,Ride,5 x 3Min @ Avg 136 (Max 154) bpm / 1Min Avg 134 bpm;5 x 3Min @ Avg 147 (Max 161) bpm / 1Min Avg 141 bpm;,4503,0,163.0,31,,,CYCL⚙️PATH  ,activities/11403553650.fit.gz,,16.0,4503.0,4503.0,0.0,0.0,0.0,3.0,0.0,203.4,208.0,0.0,0.0,,,,,,120.0,,,495.0,,25.0,31.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10654811183,"Jan 29, 2024, 4:39:17 PM",Evening Ride,Ride,"",3601,0,161.0,13,,,CYCL⚙️PATH  ,activities/11396727893.fit.gz,,16.0,3601.0,3601.0,0.0,0.0,0.0,0.0,0.0,219.6,219.6,0.0,0.0,,,,,,113.0,,,365.0,,25.0,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10648489575,"Jan 28, 2024, 1:57:17 PM",Afternoon Trail Run,Run,"",7843,15.17,185.0,81,,,,activities/11390202324.fit.gz,,,7843.0,7561.0,15178.0,5.4,2.007,1059.0,996.0,190.0,453.0,49.1,0.1,,,114.0,81.0,,142.0,,187.0,1048.0,,15.0,81.0,,,,,,,,,187.0,7748.0,0.0,,0.0,,1.0,22344.8,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,1.935,6305.0,,,,19594.0,,,,,,,,,,,,,,,,,""
10639355021,"Jan 27, 2024, 9:26:46 AM",Lunch Trail Run,Run,"",10511,22.45,,,,,,activities/11380536248.fit.gz,,,10511.0,9237.0,22454.0,4.8,2.431,984.3,887.0,492.1,1153.1,49.4,0.0,,,110.0,82.0,,,,,1552.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,27615.2,,,,,,,,,,,,,,,,15000671.0,,,,,,,,,,0.0,2.136,19293.0,,,,25386.0,,,,,,,,,,,,,,,,,""
10633674799,"Jan 26, 2024, 2:38:15 PM",Afternoon Trail Run,Run,"",3531,10.79,,,,,,activities/11374645376.fit.gz,,,3531.0,3489.0,10796.0,6.2,3.094,451.3,401.0,208.8,437.6,48.6,0.0,,,174.0,89.0,,,,,752.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13073.9,,,,,,,,,,,,,,,,15000735.0,,,,,,,,,,0.0,3.057,7503.0,,,,10268.0,,,,,,,,,,,,,,,,,""
10627669799,"Jan 25, 2024, 4:00:48 PM",Evening Ride,Ride,"",2701,0,,,,,CYCL⚙️PATH  ,activities/11368495025.fit.gz,,16.0,2701.0,2701.0,0.0,0.0,0.0,0.0,0.0,208.2,208.2,0.0,0.0,,,,57.0,,,,,136.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10627669848,"Jan 25, 2024, 3:12:56 PM",Afternoon Run,Run,"",2872,6.28,,,,,,activities/11368494874.fit.gz,,,2872.0,2574.0,6288.0,4.2,2.443,96.6,81.0,180.5,239.4,20.0,0.0,,,92.0,85.0,,,,,519.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6577.9,,,,,,,,,,,,,,,,15041492.0,,,,,,,,,,0.0,2.189,4224.0,,,,,,,,,,,,,,,,,,,,,""
10621139942,"Jan 24, 2024, 3:12:12 PM",Afternoon Trail Run,Run,"",5026,15.64,,,,,,activities/11361807742.fit.gz,,,5026.0,5004.0,15648.0,4.8,3.127,416.3,362.0,154.3,370.9,43.3,0.0,,,99.0,88.0,,,,,1136.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16835.6,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,3.113,10047.0,,,,14882.0,,,,,,,,,,,,,,,,,""
10614373351,"Jan 23, 2024, 3:09:11 PM",Afternoon Trail Run,Run,"",4311,11.09,,,,,,activities/11354890905.fit.gz,,,4311.0,4134.0,11096.0,6.2,2.684,312.9,232.0,213.3,408.3,48.6,0.2,,,134.0,88.0,,,,,767.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13019.7,,,,,,,,,,,,,,,,15000671.0,,,,,,,,,,0.0,2.574,10737.0,,,,12060.0,,,,,,,,,,,,,,,,,""
10608634700,"Jan 22, 2024, 4:16:26 PM",Evening Ride,Ride,"",4640,0,113.0,7,,,CYCL⚙️PATH  ,activities/11349008405.fit.gz,,16.0,4640.0,4640.0,0.0,0.0,0.0,0.0,0.0,304.0,304.0,0.0,0.0,,,,,,83.0,,,298.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11507033.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10602190803,"Jan 21, 2024, 7:37:03 AM",Morning Trail Run,Run,Trail Luna Park 🎢,12975,24.60,,,,,,activities/11342374785.fit.gz,,,12975.0,11012.0,24599.0,8.4,2.234,1551.2,1367.0,165.6,890.0,49.1,0.0,,,119.0,80.0,,,,,1707.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,34773.2,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,1.896,6227.0,,,,30096.0,,,,,,,,,,,,,,,,,media/b65d66c8-c43b-4ef6-9015-3292f611beca.jpg|media/5c31ce1e-945f-4b35-8f68-bf5034f425fe.jpg|media/df91bf1f-6126-41dd-a524-49c77c590b52.jpg
10593547655,"Jan 20, 2024, 10:17:13 AM",Lunch Trail Run,Run,"",4504,8.24,,,,,,activities/11333434192.fit.gz,,,4504.0,4020.0,8242.0,5.8,2.05,721.0,679.0,493.6,1058.0,49.1,-0.1,,,116.0,82.0,,,,,541.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13821.5,,,,,,,,,,,,,,,,15000671.0,,,,,,,,,,0.0,1.83,7867.0,,,,11644.0,,,,,,,,,,,,,,,,,""
10588977959,"Jan 19, 2024, 2:43:16 PM",Afternoon Trail Run,Run,"",3964,11.78,,,,,,activities/11328734813.fit.gz,,,3964.0,3757.0,11786.0,6.6,3.137,207.0,196.0,239.8,441.6,47.5,0.0,,,110.0,90.0,,,,,836.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13040.0,,,,,,,,,,,,,,,,15495962.0,,,,,,,,,,0.0,2.973,9869.0,,,,11356.0,,,,,,,,,,,,,,,,,""
